,Conversion Factor,CTD CUSIP,Futures Ticker,CTD Price,CTD ID,Futures ID,CTD Coupon Frequency,CTD Maturity Date,CTD Day Count,CTD Issue Date,CTD Interest Accrual Start,CTD Coupon,CTD Settlement Year/Month
5-Feb-2010,0.875919,EH986306,IKH10,115.94,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
8-Feb-2010,0.875919,EH986306,IKH10,115.72,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
9-Feb-2010,0.875919,EH986306,IKH10,116.13,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
10-Feb-2010,0.875919,EH986306,IKH10,116.47,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
11-Feb-2010,0.875919,EH986306,IKH10,116.3,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
12-Feb-2010,0.875919,EH986306,IKH10,116.15,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
15-Feb-2010,0.875919,EH986306,IKH10,116.05,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
16-Feb-2010,0.875919,EH986306,IKH10,116.11,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
17-Feb-2010,0.875919,EH986306,IKH10,116.3,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
18-Feb-2010,0.875919,EH986306,IKH10,116.07,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
19-Feb-2010,0.875919,EH986306,IKH10,115.9,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
22-Feb-2010,0.875919,EH986306,IKH10,115.91,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
23-Feb-2010,0.875919,EH986306,IKH10,116.49,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
24-Feb-2010,0.875919,EH986306,IKH10,116.59,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
25-Feb-2010,0.875919,EH986306,IKH10,116.33,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
26-Feb-2010,0.875919,EH986306,IKH10,116.95,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
1-Mar-2010,0.875919,EH986306,IKH10,117.13,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
2-Mar-2010,0.875919,EH986306,IKH10,117.13,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
3-Mar-2010,0.875919,EH986306,IKH10,117.19,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
4-Mar-2010,0.875919,EH986306,IKH10,117.37,EH986306 Govt,IKH10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Mar-2016
9-Mar-2010,0.878162,EH986306,IKM10,115.67,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
10-Mar-2010,0.878162,EH986306,IKM10,115.72,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
11-Mar-2010,0.878162,EH986306,IKM10,115.45,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
12-Mar-2010,0.878162,EH986306,IKM10,115.52,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
15-Mar-2010,0.878162,EH986306,IKM10,115.61,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
16-Mar-2010,0.878162,EH986306,IKM10,115.77,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
17-Mar-2010,0.878162,EH986306,IKM10,116,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
18-Mar-2010,0.878162,EH986306,IKM10,115.64,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
19-Mar-2010,0.878162,EH986306,IKM10,115.63,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
22-Mar-2010,0.878162,EH986306,IKM10,115.9,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
23-Mar-2010,0.878162,EH986306,IKM10,116.13,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
24-Mar-2010,0.878162,EH986306,IKM10,116.05,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
25-Mar-2010,0.878162,EH986306,IKM10,115.98,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
1-Apr-2010,0.878162,EH986306,IKM10,117.02,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
13-Apr-2010,0.878162,EH986306,IKM10,116.8,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
14-Apr-2010,0.878162,EH986306,IKM10,116.72,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
15-Apr-2010,0.878162,EH986306,IKM10,116.83,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
16-Apr-2010,0.878162,EH986306,IKM10,117.01,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
22-Apr-2010,0.878162,EH986306,IKM10,116.27,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
27-Apr-2010,0.878162,EH986306,IKM10,115.7,EH986306 Govt,IKM10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Jun-2016
31-Aug-2010,0.880567,EH986306,IKU10,118.77,EH986306 Govt,IKU10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Sep-2016
1-Sep-2010,0.880567,EH986306,IKU10,118.79,EH986306 Govt,IKU10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Sep-2016
2-Sep-2010,0.880567,EH986306,IKU10,118.77,EH986306 Govt,IKU10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Sep-2016
3-Sep-2010,0.880567,EH986306,IKU10,118.69,EH986306 Govt,IKU10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Sep-2016
6-Sep-2010,0.880567,EH986306,IKU10,118.61,EH986306 Govt,IKU10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Sep-2016
9-Sep-2010,0.882893,EH986306,IKZ10,117.27,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
10-Sep-2010,0.882893,EH986306,IKZ10,116.82,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
13-Sep-2010,0.882893,EH986306,IKZ10,116.36,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
14-Sep-2010,0.882893,EH986306,IKZ10,116.64,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
15-Sep-2010,0.882893,EH986306,IKZ10,116.44,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
16-Sep-2010,0.882893,EH986306,IKZ10,116.04,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
17-Sep-2010,0.882893,EH986306,IKZ10,115.88,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
20-Sep-2010,0.882893,EH986306,IKZ10,115.47,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
21-Sep-2010,0.882893,EH986306,IKZ10,115.75,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
22-Sep-2010,0.882893,EH986306,IKZ10,116.34,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
23-Sep-2010,0.882893,EH986306,IKZ10,116.56,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
24-Sep-2010,0.882893,EH986306,IKZ10,116.18,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
27-Sep-2010,0.882893,EH986306,IKZ10,116.48,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
28-Sep-2010,0.882893,EH986306,IKZ10,116.23,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
29-Sep-2010,0.882893,EH986306,IKZ10,116.29,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
30-Sep-2010,0.882893,EH986306,IKZ10,116.68,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
1-Oct-2010,0.882893,EH986306,IKZ10,116.86,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
6-Oct-2010,0.882893,EH986306,IKZ10,117.9,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
8-Oct-2010,0.882893,EH986306,IKZ10,118.12,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
14-Oct-2010,0.882893,EH986306,IKZ10,118.39,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
18-Oct-2010,0.882893,EH986306,IKZ10,118.25,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
19-Oct-2010,0.882893,EH986306,IKZ10,117.88,EH986306 Govt,IKZ10 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,10-Dec-2016
10-Dec-2010,0.885346,EH986306,IKH11,110.81,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
16-Dec-2010,0.885346,EH986306,IKH11,110.2,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
17-Dec-2010,0.885346,EH986306,IKH11,110.17,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
20-Dec-2010,0.885346,EH986306,IKH11,110.36,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
22-Dec-2010,0.885346,EH986306,IKH11,109.98,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
23-Dec-2010,0.885346,EH986306,IKH11,109.86,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
27-Dec-2010,0.885346,EH986306,IKH11,109.42,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
28-Dec-2010,0.885346,EH986306,IKH11,109.25,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
29-Dec-2010,0.885346,EH986306,IKH11,108.65,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
30-Dec-2010,0.885346,EH986306,IKH11,108.77,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
3-Jan-2011,0.885346,EH986306,IKH11,109.48,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
4-Jan-2011,0.885346,EH986306,IKH11,110.38,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
5-Jan-2011,0.885346,EH986306,IKH11,110.3,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
6-Jan-2011,0.885346,EH986306,IKH11,109.39,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
7-Jan-2011,0.885346,EH986306,IKH11,109.1,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
13-Jan-2011,0.885346,EH986306,IKH11,109.97,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
14-Jan-2011,0.885346,EH986306,IKH11,110.42,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
17-Jan-2011,0.885346,EH986306,IKH11,109.87,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
19-Jan-2011,0.885346,EH986306,IKH11,109.91,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
21-Jan-2011,0.885346,EH986306,IKH11,110.1,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
24-Jan-2011,0.885346,EH986306,IKH11,110.32,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
25-Jan-2011,0.885346,EH986306,IKH11,109.89,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
26-Jan-2011,0.885346,EH986306,IKH11,109.45,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
27-Jan-2011,0.885346,EH986306,IKH11,109.21,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
28-Jan-2011,0.885346,EH986306,IKH11,109.49,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
31-Jan-2011,0.885346,EH986306,IKH11,109.9,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
1-Feb-2011,0.885346,EH986306,IKH11,110.64,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
2-Feb-2011,0.885346,EH986306,IKH11,111.6,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
3-Feb-2011,0.885346,EH986306,IKH11,110.82,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
4-Feb-2011,0.885346,EH986306,IKH11,110.99,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
7-Feb-2011,0.885346,EH986306,IKH11,110.36,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
8-Feb-2011,0.885346,EH986306,IKH11,109.83,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
9-Feb-2011,0.885346,EH986306,IKH11,109.7,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
10-Feb-2011,0.885346,EH986306,IKH11,109.7,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
11-Feb-2011,0.885346,EH986306,IKH11,109.58,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
14-Feb-2011,0.885346,EH986306,IKH11,109.29,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
15-Feb-2011,0.885346,EH986306,IKH11,109.47,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
16-Feb-2011,0.885346,EH986306,IKH11,110.07,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
17-Feb-2011,0.885346,EH986306,IKH11,110.09,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
18-Feb-2011,0.885346,EH986306,IKH11,109.74,EH986306 Govt,IKH11 Comdty,2,1-Mar-2020,ACT/ACT,1-Oct-2009,1-Sep-2009,4.25,11-Mar-2016
26-Mar-2010,0.854696,EI201806,IKM10,116.24,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
29-Mar-2010,0.854696,EI201806,IKM10,116.38,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
30-Mar-2010,0.854696,EI201806,IKM10,116.56,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
31-Mar-2010,0.854696,EI201806,IKM10,116.75,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
6-Apr-2010,0.854696,EI201806,IKM10,116.4,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
7-Apr-2010,0.854696,EI201806,IKM10,116.56,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
8-Apr-2010,0.854696,EI201806,IKM10,116.73,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
9-Apr-2010,0.854696,EI201806,IKM10,116.61,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
12-Apr-2010,0.854696,EI201806,IKM10,116.76,EI201806 Govt,IKM10 Comdty,2,1-Sep-2020,ACT/ACT,1-Apr-2010,1-Mar-2010,4,10-Jun-2016
19-Apr-2010,0.897022,ED382316,IKM10,117.01,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
20-Apr-2010,0.897022,ED382316,IKM10,116.82,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
21-Apr-2010,0.897022,ED382316,IKM10,116.58,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
23-Apr-2010,0.897022,ED382316,IKM10,116.14,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
26-Apr-2010,0.897022,ED382316,IKM10,116.11,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
28-Apr-2010,0.897022,ED382316,IKM10,114.89,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
29-Apr-2010,0.897022,ED382316,IKM10,115.23,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
30-Apr-2010,0.897022,ED382316,IKM10,115.82,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
3-May-2010,0.897022,ED382316,IKM10,115.98,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
4-May-2010,0.897022,ED382316,IKM10,115.73,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
5-May-2010,0.897022,ED382316,IKM10,115.59,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
6-May-2010,0.897022,ED382316,IKM10,113.52,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
7-May-2010,0.897022,ED382316,IKM10,113.1,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
10-May-2010,0.897022,ED382316,IKM10,116.02,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
11-May-2010,0.897022,ED382316,IKM10,116.2,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
12-May-2010,0.897022,ED382316,IKM10,116.35,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
13-May-2010,0.897022,ED382316,IKM10,116.83,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
14-May-2010,0.897022,ED382316,IKM10,116.47,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
17-May-2010,0.897022,ED382316,IKM10,116.45,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
18-May-2010,0.897022,ED382316,IKM10,116.52,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
19-May-2010,0.897022,ED382316,IKM10,116.64,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
20-May-2010,0.897022,ED382316,IKM10,116.25,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
21-May-2010,0.897022,ED382316,IKM10,116.6,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
24-May-2010,0.897022,ED382316,IKM10,116.73,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
25-May-2010,0.897022,ED382316,IKM10,116.42,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
26-May-2010,0.897022,ED382316,IKM10,115.88,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
27-May-2010,0.897022,ED382316,IKM10,115.44,ED382316 Govt,IKM10 Comdty,2,1-Feb-2020,ACT/ACT,24-Mar-2004,1-Feb-2004,4.5,10-Jun-2016
