,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN_FREQ,MATURITY,DAY_CNT_DES,ISSUE_DT,INT_ACC_DT,CPN,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
3/20/2013,0.970461,EJ341690,IKM13,109.1,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.268
Name: 2013-07-29 00:00:00, dtype: float64"
3/21/2013,0.970461,EJ341690,IKM13,109.62,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.675
Name: 2013-07-30 00:00:00, dtype: float64"
3/22/2013,0.970461,EJ341690,IKM13,110.12,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.643
Name: 2013-07-31 00:00:00, dtype: float64"
3/25/2013,0.970461,EJ341690,IKM13,109.74,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.977
Name: 2013-08-01 00:00:00, dtype: float64"
3/26/2013,0.970461,EJ341690,IKM13,109.66,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.838
Name: 2013-08-02 00:00:00, dtype: float64"
3/27/2013,0.970461,EJ341690,IKM13,108.29,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.66
Name: 2013-08-05 00:00:00, dtype: float64"
3/28/2013,0.970461,EJ341690,IKM13,108.51,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.813
Name: 2013-08-06 00:00:00, dtype: float64"
4/2/2013,0.970461,EJ341690,IKM13,109.27,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.778
Name: 2013-08-07 00:00:00, dtype: float64"
4/3/2013,0.970461,EJ341690,IKM13,109.69,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    110.285
Name: 2013-08-08 00:00:00, dtype: float64"
4/4/2013,0.970461,EJ341690,IKM13,109.87,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    110.28
Name: 2013-08-09 00:00:00, dtype: float64"
4/5/2013,0.970461,EJ341690,IKM13,111.23,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    110.488
Name: 2013-08-12 00:00:00, dtype: float64"
4/8/2013,0.970461,EJ341690,IKM13,111.91,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.945
Name: 2013-08-13 00:00:00, dtype: float64"
4/9/2013,0.970461,EJ341690,IKM13,111.65,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    110.303
Name: 2013-08-14 00:00:00, dtype: float64"
4/10/2013,0.970461,EJ341690,IKM13,112.11,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.788
Name: 2013-08-15 00:00:00, dtype: float64"
4/11/2013,0.970461,EJ341690,IKM13,111.97,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    110.27
Name: 2013-08-16 00:00:00, dtype: float64"
4/12/2013,0.970461,EJ341690,IKM13,111.94,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.49
Name: 2013-08-19 00:00:00, dtype: float64"
4/15/2013,0.970461,EJ341690,IKM13,111.89,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.26
Name: 2013-08-20 00:00:00, dtype: float64"
4/16/2013,0.970461,EJ341690,IKM13,112.18,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.768
Name: 2013-08-21 00:00:00, dtype: float64"
4/17/2013,0.970461,EJ341690,IKM13,112.7,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.18
Name: 2013-08-22 00:00:00, dtype: float64"
4/18/2013,0.970461,EJ341690,IKM13,112.74,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    109.1
Name: 2013-08-23 00:00:00, dtype: float64"
4/19/2013,0.970461,EJ341690,IKM13,113,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.7
Name: 2013-08-26 00:00:00, dtype: float64"
4/22/2013,0.970461,EJ341690,IKM13,114.14,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.078
Name: 2013-08-27 00:00:00, dtype: float64"
4/23/2013,0.970461,EJ341690,IKM13,115.15,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.37
Name: 2013-08-28 00:00:00, dtype: float64"
4/24/2013,0.970461,EJ341690,IKM13,114.95,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.655
Name: 2013-08-29 00:00:00, dtype: float64"
4/25/2013,0.970461,EJ341690,IKM13,114.43,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.415
Name: 2013-08-30 00:00:00, dtype: float64"
4/29/2013,0.970461,EJ341690,IKM13,115.72,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.78
Name: 2013-09-02 00:00:00, dtype: float64"
4/30/2013,0.970461,EJ341690,IKM13,115.95,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.795
Name: 2013-09-03 00:00:00, dtype: float64"
5/3/2013,0.970461,EJ341690,IKM13,116.64,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    108.185
Name: 2013-09-04 00:00:00, dtype: float64"
5/21/2013,0.970461,EJ341690,IKM13,116.2,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    107.423
Name: 2013-09-09 00:00:00, dtype: float64"
5/24/2013,0.970461,EJ341690,IKM13,114.15,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    107.318
Name: 2013-09-10 00:00:00, dtype: float64"
5/29/2013,0.970461,EJ341690,IKM13,114.23,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    107.368
Name: 2013-09-11 00:00:00, dtype: float64"
6/4/2013,0.970461,EJ341690,IKM13,114.87,EJ341690 Govt,IKM13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Jun,"join_id_bonds
EJ341690 Govt    107.373
Name: 2013-09-12 00:00:00, dtype: float64"
6/7/2013,0.971039,EJ341690,IKU13,112.65,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    106.998
Name: 2013-09-13 00:00:00, dtype: float64"
6/10/2013,0.971039,EJ341690,IKU13,112.05,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    107.917
Name: 2013-09-16 00:00:00, dtype: float64"
6/11/2013,0.971039,EJ341690,IKU13,111.34,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    108.318
Name: 2013-09-17 00:00:00, dtype: float64"
6/12/2013,0.971039,EJ341690,IKU13,111.37,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    108.352
Name: 2013-09-18 00:00:00, dtype: float64"
6/13/2013,0.971039,EJ341690,IKU13,111.4,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.238
Name: 2013-09-19 00:00:00, dtype: float64"
6/14/2013,0.971039,EJ341690,IKU13,112.02,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.28
Name: 2013-09-20 00:00:00, dtype: float64"
6/17/2013,0.971039,EJ341690,IKU13,112.2,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.473
Name: 2013-09-23 00:00:00, dtype: float64"
6/18/2013,0.971039,EJ341690,IKU13,112.03,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.635
Name: 2013-09-24 00:00:00, dtype: float64"
6/19/2013,0.971039,EJ341690,IKU13,112.3,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.67
Name: 2013-09-25 00:00:00, dtype: float64"
6/20/2013,0.971039,EJ341690,IKU13,109.52,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    108.905
Name: 2013-09-26 00:00:00, dtype: float64"
6/21/2013,0.971039,EJ341690,IKU13,109.32,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    108.333
Name: 2013-09-27 00:00:00, dtype: float64"
6/24/2013,0.971039,EJ341690,IKU13,107.51,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    108.183
Name: 2013-09-30 00:00:00, dtype: float64"
6/25/2013,0.971039,EJ341690,IKU13,106.86,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.383
Name: 2013-10-01 00:00:00, dtype: float64"
6/26/2013,0.971039,EJ341690,IKU13,108.35,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.898
Name: 2013-10-02 00:00:00, dtype: float64"
6/27/2013,0.971039,EJ341690,IKU13,109.41,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    109.833
Name: 2013-10-03 00:00:00, dtype: float64"
6/28/2013,0.971039,EJ341690,IKU13,109.67,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.473
Name: 2013-10-04 00:00:00, dtype: float64"
7/1/2013,0.971039,EJ341690,IKU13,110.22,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.548
Name: 2013-10-07 00:00:00, dtype: float64"
7/2/2013,0.971039,EJ341690,IKU13,110.74,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ042056 Govt    110.175
Name: 2013-10-08 00:00:00, dtype: float64"
7/3/2013,0.971039,EJ341690,IKU13,109.74,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ042056 Govt    109.91
Name: 2013-10-09 00:00:00, dtype: float64"
7/4/2013,0.971039,EJ341690,IKU13,110.58,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.133
Name: 2013-10-10 00:00:00, dtype: float64"
7/5/2013,0.971039,EJ341690,IKU13,110.62,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.625
Name: 2013-10-11 00:00:00, dtype: float64"
7/8/2013,0.971039,EJ341690,IKU13,110.99,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.803
Name: 2013-10-14 00:00:00, dtype: float64"
7/9/2013,0.971039,EJ341690,IKU13,110.86,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.865
Name: 2013-10-15 00:00:00, dtype: float64"
7/10/2013,0.971039,EJ341690,IKU13,110.46,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    110.858
Name: 2013-10-16 00:00:00, dtype: float64"
7/11/2013,0.971039,EJ341690,IKU13,110.11,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.295
Name: 2013-10-17 00:00:00, dtype: float64"
7/12/2013,0.971039,EJ341690,IKU13,110.2,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ042056 Govt    111.643
Name: 2013-10-18 00:00:00, dtype: float64"
7/15/2013,0.971039,EJ341690,IKU13,110.38,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.4
Name: 2013-10-21 00:00:00, dtype: float64"
7/16/2013,0.971039,EJ341690,IKU13,110.33,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.143
Name: 2013-10-22 00:00:00, dtype: float64"
7/17/2013,0.971039,EJ341690,IKU13,110.2,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.048
Name: 2013-10-23 00:00:00, dtype: float64"
7/18/2013,0.971039,EJ341690,IKU13,110.81,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.773
Name: 2013-10-24 00:00:00, dtype: float64"
7/19/2013,0.971039,EJ341690,IKU13,111.09,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.193
Name: 2013-10-25 00:00:00, dtype: float64"
7/22/2013,0.971039,EJ341690,IKU13,111.76,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.408
Name: 2013-10-28 00:00:00, dtype: float64"
7/23/2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.92
Name: 2013-10-29 00:00:00, dtype: float64"
7/24/2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.578
Name: 2013-10-30 00:00:00, dtype: float64"
7/25/2013,0.971039,EJ341690,IKU13,111.42,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.155
Name: 2013-10-31 00:00:00, dtype: float64"
7/26/2013,0.971039,EJ341690,IKU13,111.32,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.57
Name: 2013-11-01 00:00:00, dtype: float64"
7/29/2013,0.971039,EJ341690,IKU13,110.92,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.29
Name: 2013-11-04 00:00:00, dtype: float64"
7/30/2013,0.971039,EJ341690,IKU13,111.32,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.818
Name: 2013-11-05 00:00:00, dtype: float64"
7/31/2013,0.971039,EJ341690,IKU13,111.27,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.54
Name: 2013-11-06 00:00:00, dtype: float64"
8/1/2013,0.971039,EJ341690,IKU13,111.71,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.493
Name: 2013-11-07 00:00:00, dtype: float64"
8/2/2013,0.971039,EJ341690,IKU13,112.4,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.093
Name: 2013-11-08 00:00:00, dtype: float64"
8/5/2013,0.971039,EJ341690,IKU13,112.38,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.185
Name: 2013-11-11 00:00:00, dtype: float64"
8/6/2013,0.971039,EJ341690,IKU13,112.65,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    111.995
Name: 2013-11-12 00:00:00, dtype: float64"
8/7/2013,0.971039,EJ341690,IKU13,112.6,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.313
Name: 2013-11-13 00:00:00, dtype: float64"
8/8/2013,0.971039,EJ341690,IKU13,113.16,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.755
Name: 2013-11-14 00:00:00, dtype: float64"
8/9/2013,0.971039,EJ341690,IKU13,113.23,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.505
Name: 2013-11-15 00:00:00, dtype: float64"
8/12/2013,0.971039,EJ341690,IKU13,113.42,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.628
Name: 2013-11-18 00:00:00, dtype: float64"
8/13/2013,0.971039,EJ341690,IKU13,113.1,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.743
Name: 2013-11-19 00:00:00, dtype: float64"
8/14/2013,0.971039,EJ341690,IKU13,113.35,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.563
Name: 2013-11-20 00:00:00, dtype: float64"
8/15/2013,0.971039,EJ341690,IKU13,112.79,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.388
Name: 2013-11-21 00:00:00, dtype: float64"
8/16/2013,0.971039,EJ341690,IKU13,113.22,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.575
Name: 2013-11-22 00:00:00, dtype: float64"
8/19/2013,0.971039,EJ341690,IKU13,112.49,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.553
Name: 2013-11-25 00:00:00, dtype: float64"
8/20/2013,0.971039,EJ341690,IKU13,112.2,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.855
Name: 2013-11-26 00:00:00, dtype: float64"
8/21/2013,0.971039,EJ341690,IKU13,111.89,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.873
Name: 2013-11-27 00:00:00, dtype: float64"
8/22/2013,0.971039,EJ341690,IKU13,112.23,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.935
Name: 2013-11-28 00:00:00, dtype: float64"
8/23/2013,0.971039,EJ341690,IKU13,112.14,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.893
Name: 2013-11-29 00:00:00, dtype: float64"
8/26/2013,0.971039,EJ341690,IKU13,111.72,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.697
Name: 2013-12-02 00:00:00, dtype: float64"
8/27/2013,0.971039,EJ341690,IKU13,111.21,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.602
Name: 2013-12-03 00:00:00, dtype: float64"
8/28/2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ042056 Govt    112.115
Name: 2013-12-04 00:00:00, dtype: float64"
8/29/2013,0.971039,EJ341690,IKU13,111.79,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.25
Name: 2013-12-09 00:00:00, dtype: float64"
8/30/2013,0.971039,EJ341690,IKU13,111.69,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.755
Name: 2013-12-10 00:00:00, dtype: float64"
9/2/2013,0.971039,EJ341690,IKU13,111.92,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.77
Name: 2013-12-11 00:00:00, dtype: float64"
9/3/2013,0.971039,EJ341690,IKU13,111.97,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.4
Name: 2013-12-12 00:00:00, dtype: float64"
9/4/2013,0.971039,EJ341690,IKU13,111.47,EJ341690 Govt,IKU13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Sep,"join_id_bonds
EJ341690 Govt    112.568
Name: 2013-12-13 00:00:00, dtype: float64"
9/9/2013,0.971651,EJ341690,IKZ13,109.21,EJ341690 Govt,IKZ13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Dec,"join_id_bonds
EJ341690 Govt    112.89
Name: 2013-12-16 00:00:00, dtype: float64"
9/10/2013,0.971651,EJ341690,IKZ13,109.02,EJ341690 Govt,IKZ13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Dec,"join_id_bonds
EJ341690 Govt    112.895
Name: 2013-12-17 00:00:00, dtype: float64"
9/11/2013,0.971651,EJ341690,IKZ13,109.28,EJ341690 Govt,IKZ13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Dec,"join_id_bonds
EJ341690 Govt    112.645
Name: 2013-12-18 00:00:00, dtype: float64"
9/12/2013,0.971651,EJ341690,IKZ13,109.27,EJ341690 Govt,IKZ13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Dec,"join_id_bonds
EJ341690 Govt    112.613
Name: 2013-12-19 00:00:00, dtype: float64"
9/13/2013,0.971651,EJ341690,IKZ13,108.98,EJ341690 Govt,IKZ13 Comdty,2,11/1/2022,ACT/ACT,9/3/2012,5/1/2012,5.5,13-Dec,"join_id_bonds
EJ341690 Govt    112.32
Name: 2013-12-20 00:00:00, dtype: float64"
